,Value,Name,Season,Position,Age,Team
3607,71,Aaron Cresswell,15/16,LB,25,West Ham United
3608,71,Nathan Baker,15/16,CB,24,Aston Villa
3609,71,Patrick van Aanholt,15/16,LB,25,Sunderland
3610,71,Danny Drinkwater,15/16,CM,25,Leicester City
3611,71,James Chester,15/16,CB,26,Hull City
3612,71,Marc Albrighton,15/16,RM,25,Leicester City
3613,71,George Boyd,15/16,RM,29,Burnley
3614,71,Neil Taylor,15/16,LB,26,Swansea City
3615,71,Sone Aluko,15/16,CF,26,Hull City
3616,71,Glenn Murray,15/16,ST,31,Crystal Palace
3617,71,Andy Wilkinson,15/16,RB,31,Stoke City
3618,71,Michael Kightly,15/16,LM,29,Burnley
3619,71,David Nugent,15/16,ST,30,Leicester City
3620,71,Chris Baird,15/16,CDM,33,West Bromwich Albion
3621,71,Wes Morgan,15/16,CB,31,Leicester City
3622,71,Carlton Cole,15/16,ST,31,West Ham United
3623,71,Matt Gilks,15/16,GK,33,Burnley
3624,70,Jamie Vardy,15/16,ST,28,Leicester City
3625,70,Serge Gnabry,15/16,RM,20,Arsenal
3626,70,Jordon Ibe,15/16,LW,19,Liverpool
3627,70,Riyad Mahrez,15/16,RM,24,Leicester City
3628,70,Anthony Knockaert,15/16,RM,23,Leicester City
3629,70,Massadio Haïdara,15/16,LB,22,Newcastle United
3630,70,Andre Wisdom,15/16,RB,22,West Bromwich Albion
3631,70,Jonathan Williams,15/16,CAM,21,Crystal Palace
3632,70,Samba Diakité,15/16,CM,26,Queens Park Rangers
3633,70,Emmanuel Mayuka,15/16,ST,24,Southampton
3634,70,Yun Suk Young,15/16,LB,25,Queens Park Rangers
3635,70,Ben Mee,15/16,LB,25,Burnley
3636,70,David Meyler,15/16,CM,26,Hull City
3637,70,Ashley Barnes,15/16,ST,25,Burnley
3638,70,Jordon Mutch,15/16,CM,23,Crystal Palace
3639,70,Sam Vokes,15/16,ST,25,Burnley
3640,70,Scott Arfield,15/16,RM,26,Burnley
3641,70,Ritchie De Laet,15/16,RB,26,Leicester City
3642,70,Adrian Mariappa,15/16,RB,28,Crystal Palace
3643,70,Dwight Tiendalli,15/16,RB,29,Swansea City
3644,70,Fraizer Campbell,15/16,ST,27,Crystal Palace
3645,70,Joey O'Brien,15/16,LB,29,West Ham United
3646,70,Brad Jones,15/16,GK,33,Liverpool
3647,70,Stephen Ward,15/16,LB,30,Burnley
3648,70,Danny Graham,15/16,ST,30,Sunderland
3649,70,David Jones,15/16,CM,30,Burnley
3650,70,Kelvin Davis,15/16,GK,38,Southampton
3651,70,Marcin Wasilewski,15/16,CB,35,Leicester City
3652,70,Billy Jones,15/16,RB,28,Sunderland
3653,70,Jonathan Walters,15/16,RM,31,Stoke City
3654,70,Thomas Sørensen,15/16,GK,39,Stoke City
3655,70,Matt Taylor,15/16,CM,33,Burnley
3656,70,Bobby Zamora,15/16,ST,34,Queens Park Rangers
3657,70,Guy Demel,15/16,RB,34,West Ham United
3658,69,Rolando Aarons,15/16,LM,19,Newcastle United
3659,69,Manquillo,15/16,RB,21,Liverpool
3660,69,Tom Carroll,15/16,CM,23,Swansea City
3661,69,Liam Moore,15/16,CB,22,Leicester City
3662,69,Bryan Oviedo,15/16,LB,25,Everton
3663,69,Yaya Sanogo,15/16,ST,22,Crystal Palace
3664,69,Chris Wood,15/16,ST,23,Leicester City
3665,69,Will Buckley,15/16,RM,25,Sunderland
3666,69,Andy King,15/16,CM,26,Leicester City
3667,69,Yannick Sagbo,15/16,ST,27,Hull City
3668,69,Lukas Jutkiewicz,15/16,ST,26,Burnley
3669,69,Marvin Emnes,15/16,ST,27,Swansea City
3670,69,Stephen Quinn,15/16,CM,29,Hull City
3671,69,Jordi Gómez,15/16,CM,30,Sunderland
3672,69,Armand Traoré,15/16,LB,25,Queens Park Rangers
3673,69,Dean Marney,15/16,CM,31,Burnley
3674,69,Shola Ameobi,15/16,ST,33,Crystal Palace
3675,68,Michael Keane,15/16,CB,22,Burnley
3676,68,Cristian Ceballos,15/16,LW,22,Tottenham Hotspur
3677,68,Paul Dummett,15/16,LB,23,Newcastle United
3678,68,Héctor Bellerín,15/16,RB,20,Arsenal
3679,68,Sammy Ameobi,15/16,LM,23,Newcastle United
3680,68,Nick Powell,15/16,CAM,21,Manchester United
3681,68,Craig Dawson,15/16,CB,25,West Bromwich Albion
3682,68,Gary Gardner,15/16,CM,23,Aston Villa
3683,68,Matty James,15/16,CM,24,Leicester City
3684,68,Chris Herd,15/16,CB,26,Aston Villa
3685,68,Gabriel Obertan,15/16,RM,26,Newcastle United
3686,68,Rob Elliot,15/16,GK,29,Newcastle United
3687,68,Jerome Thomas,15/16,LM,32,Crystal Palace
3688,68,Liam Rosenior,15/16,RB,31,Hull City
3689,68,Michael Duff,15/16,CB,37,Burnley
3690,68,Ross Wallace,15/16,RM,30,Burnley
3691,68,Karl Henry,15/16,CM,32,Queens Park Rangers
3692,68,Paul Konchesky,15/16,LB,34,Leicester City
3693,68,Steve Harper,15/16,GK,40,Hull City
3694,67,DeAndre Yedlin,15/16,RB,22,Tottenham Hotspur
3695,67,Nathan Aké,15/16,LB,20,Chelsea
3696,67,Dedryck Boyata,15/16,RB,24,Manchester City
3697,67,Jason Davidson,15/16,LB,24,West Bromwich Albion
3698,67,Fredrik Ulvestad,15/16,CM,23,Burnley
3699,67,Jack Hunt,15/16,RB,24,Crystal Palace
3700,67,Mehdi Abeid,15/16,CM,23,Newcastle United
3701,67,Kyle Bartley,15/16,CB,24,Swansea City
3702,67,Adlène Guédioura,15/16,CM,29,Crystal Palace
3703,67,Alex Bruce,15/16,CB,30,Hull City
3704,67,Dean Hammond,15/16,CM,32,Leicester City
3705,67,Eldin Jakupović,15/16,GK,30,Hull City
3706,66,James Wilson,15/16,ST,19,Manchester United
3707,66,Jeffrey Schlupp,15/16,LM,22,Leicester City
3708,66,Jack Robinson,15/16,LB,22,Queens Park Rangers
3709,66,Ashley Richards,15/16,RB,24,Swansea City
3710,66,Luke Garbutt,15/16,LB,22,Everton
3711,66,Marvin Sordell,15/16,ST,24,Burnley
3712,66,Joe Bennett,15/16,LB,25,Aston Villa
3713,66,Paul McShane,15/16,CB,29,Hull City
3714,65,Jak Alnwick,15/16,GK,22,Newcastle United
3715,65,Tyler Blackett,15/16,CB,21,Manchester United
3716,65,Doneil Henry,15/16,CB,22,West Ham United
3717,65,Kevin Long,15/16,CB,25,Burnley
3718,65,Joe Dudgeon,15/16,LB,24,Hull City
3719,65,Wilson Palacios,15/16,CM,31,Stoke City
3720,65,Ben Amos,15/16,GK,25,Manchester United
3721,65,Ben Hamer,15/16,GK,27,Leicester City
3722,65,Brian Murphy,15/16,GK,32,Queens Park Rangers
3723,64,Keshi Anderson,15/16,ST,19,Crystal Palace
3724,64,Tom Lawrence,15/16,LM,21,Leicester City
3725,64,Harrison Reed,15/16,CDM,20,Southampton
3726,64,Paulo Gazzaniga,15/16,GK,23,Southampton
3727,64,Kwesi Appiah,15/16,ST,25,Crystal Palace
3728,64,Conrad Logan,15/16,GK,29,Leicester City
3729,64,Clint Hill,15/16,LB,36,Queens Park Rangers
3730,63,Kasey Palmer,15/16,CAM,18,Chelsea
3731,63,Pozo,15/16,CF,19,Manchester City
3732,63,Gedion Zelalem,15/16,CM,18,Arsenal
3733,63,Sam Gallagher,15/16,ST,19,Southampton
3734,63,Ezekiel Fryers,15/16,LB,23,Crystal Palace
3735,63,Jordan Pickford,15/16,GK,21,Sunderland
3736,63,Samed Yesil,15/16,ST,21,Liverpool
3737,63,Grant Hall,15/16,CB,23,Tottenham Hotspur
3738,63,Tyias Browning,15/16,CB,21,Everton
3739,62,Jindřich Staněk,15/16,GK,19,Everton
3740,62,Diego Poyet,15/16,CDM,20,West Ham United
3741,62,Cameron Howieson,15/16,CAM,20,Burnley
3742,62,Modou Barrow,15/16,RW,22,Swansea City
3743,62,Michael Doughty,15/16,CM,22,Queens Park Rangers
3744,62,Jed Steer,15/16,GK,22,Aston Villa
3745,62,Richard Wright,15/16,GK,37,Manchester City
3746,61,Tomi Adeloye,15/16,ST,19,Stoke City
3747,61,Jake Cook,15/16,CM,19,Stoke City
3748,61,Callum Roberts,15/16,CF,18,Newcastle United
3749,61,Dominic Solanke,15/16,ST,17,Chelsea
3750,61,Jay Fulton,15/16,CM,21,Swansea City
3751,61,Matt Targett,15/16,LB,19,Southampton
3752,61,Gregor Zabret,15/16,GK,20,Swansea City
3753,61,Ryan Seager,15/16,ST,19,Southampton
3754,61,Paddy McNair,15/16,CB,20,Manchester United
3755,61,Kenji Gorré,15/16,LW,20,Swansea City
3756,61,Isaiah Brown,15/16,ST,18,Chelsea
3757,61,Michael Petrasso,15/16,RM,20,Queens Park Rangers
3758,61,Francisco Júnior,15/16,CM,23,Everton
3759,61,Tom Thorpe,15/16,CB,22,Manchester United
3760,61,Bruno Andrade,15/16,RM,21,Queens Park Rangers
3761,61,Adil Nabi,15/16,ST,21,West Bromwich Albion
3762,61,Cody Cropper,15/16,GK,22,Southampton
3763,61,Curtis Good,15/16,CB,22,Newcastle United
3764,61,Benjamin Siegrist,15/16,GK,23,Aston Villa
3765,60,Nathan Ricketts-Hopkinson,15/16,ST,19,Stoke City
3766,60,Oliver Shenton,15/16,CM,17,Stoke City
3767,60,Krystian Bielik,15/16,CDM,17,Arsenal
3768,60,Dionatan Teixeira,15/16,CB,23,Stoke City
3769,60,Alex Jones,15/16,ST,20,West Bromwich Albion
3770,60,Darnell Furlong,15/16,RB,19,Queens Park Rangers
3771,60,Jake Hesketh,15/16,CAM,19,Southampton
3772,60,Jordan Rossiter,15/16,CM,18,Liverpool
3773,60,Jack Nardiello,15/16,ST,20,Stoke City
3774,60,Jack Barmby,15/16,CAM,20,Leicester City
3775,60,James Alabi,15/16,ST,20,Stoke City
3776,60,Bradley Garmston,15/16,LB,21,West Bromwich Albion
3777,60,Brian Lenihan,15/16,RB,21,Hull City
3778,60,Andy Kellett,15/16,LWB,21,Manchester United
3779,60,Brendan Galloway,15/16,CB,19,Everton
3780,60,Frankie Sutherland,15/16,CM,21,Queens Park Rangers
3781,60,Daniel Potts,15/16,LB,21,West Ham United
3782,60,Chris Kettings,15/16,GK,22,Crystal Palace
3783,60,Zoumana Bakayogo,15/16,LB,29,Leicester City
3784,59,Joel Taylor,15/16,LB,19,Stoke City
3785,59,Reece Grego-Cox,15/16,ST,18,Queens Park Rangers
3786,59,Jeremie Boga,15/16,CAM,18,Chelsea
3787,59,Ryan Ledson,15/16,CM,18,Everton
3788,59,Dominic Ball,15/16,CB,20,Tottenham Hotspur
3789,59,Adam Armstrong,15/16,CF,18,Newcastle United
3790,59,Brandon Barker,15/16,LM,18,Manchester City
3791,59,Josh Sims,15/16,LM,18,Southampton
3792,59,Sam McQueen,15/16,LM,20,Southampton
3793,59,David Henen,15/16,LW,19,Everton
3794,59,Andreas Pereira,15/16,CAM,19,Manchester United
3795,59,Omar Rowe,15/16,RM,20,Southampton
3796,59,Curtis Obeng,15/16,RB,26,Swansea City
3797,58,Jamie Sterry,15/16,RB,19,Newcastle United
3798,58,Emmanuel Onariase,15/16,CB,18,West Ham United
3799,58,Josh Cullen,15/16,CM,19,West Ham United
3800,58,Liam Walsh,15/16,CM,17,Everton
3801,58,Jack Rose,15/16,GK,20,West Bromwich Albion
3802,58,Lynden Gooch,15/16,CAM,19,Sunderland
3803,58,Liam Agnew,15/16,CAM,20,Sunderland
3804,58,Thierry Ambrose,15/16,ST,18,Manchester City
3805,58,Cameron Brannagan,15/16,CAM,19,Liverpool
3806,58,Harry Wilson,15/16,RW,18,Liverpool
3807,58,Jake Flannigan,15/16,CM,19,Southampton
3808,58,Courtney Duffus,15/16,ST,19,Everton
3809,58,Oliver Davies,15/16,GK,20,Swansea City
3810,58,Angus Gunn,15/16,GK,19,Manchester City
3811,58,Duncan Watmore,15/16,RW,21,Sunderland
3812,58,Callam Jones,15/16,CB,19,West Bromwich Albion
3813,58,Ruben Loftus-Cheek,15/16,CM,19,Chelsea
3814,58,Andreas Christensen,15/16,CB,19,Chelsea
3815,58,Matthew Grimes,15/16,CM,20,Swansea City
3816,58,Dominic Gape,15/16,CM,21,Southampton
3817,58,Scott Tancock,15/16,CB,21,Swansea City
3818,58,Ryan McLaughlin,15/16,RB,20,Liverpool
3819,58,Giancarlo Gallifuoco,15/16,CM,21,Swansea City
3820,58,Tom Anderson,15/16,CB,22,Burnley
3821,58,Jake Sinclair,15/16,ST,20,Southampton
3822,58,Liam O'Neil,15/16,CDM,22,West Bromwich Albion
3823,58,Jamal Blackman,15/16,GK,21,Chelsea
3824,58,Charly Musonda,15/16,CAM,18,Chelsea
3825,58,Raphael Spiegel,15/16,GK,22,West Ham United
3826,58,Graham Burke,15/16,ST,21,Aston Villa
3827,57,Sadiq El-Fitouri,15/16,RB,20,Manchester United
3828,57,Lewis Page,15/16,LB,19,West Ham United
3829,57,Luke McGee,15/16,GK,20,Tottenham Hotspur
3830,57,Thomas Robson,15/16,LB,19,Sunderland
3831,57,Ola Aina,15/16,RB,18,Chelsea
3832,57,Simonas Stankevičius,15/16,ST,19,Leicester City
3833,57,Josh Vickers,15/16,GK,19,Arsenal
3834,57,Johan Ter Horst,15/16,ST,20,Hull City
3835,57,Samir Nabi,15/16,CM,17,West Bromwich Albion
3836,57,Freddie Woodman,15/16,GK,18,Newcastle United
3837,57,Martin Smith,15/16,CM,19,Sunderland
3838,57,Will Aimson,15/16,CB,21,Hull City
3839,57,Mani O'Sullivan,15/16,LM,21,West Bromwich Albion
3840,57,Kenneth McEvoy,15/16,LM,21,Tottenham Hotspur
3841,57,Hiram Boateng,15/16,CDM,19,Crystal Palace
3842,57,Leo Chambers,15/16,CB,20,West Ham United
3843,57,Elliot Lee,15/16,ST,20,West Ham United
3844,57,Dale Eve,15/16,GK,20,Stoke City
3845,57,Raheem Hanley,15/16,LB,21,Swansea City
3846,57,Danny Ward,15/16,GK,22,Liverpool
3847,57,Callum Robinson,15/16,LM,20,Aston Villa
3848,57,Adam Drury,15/16,RM,22,Manchester City
3849,57,Ryan Inniss,15/16,CB,20,Crystal Palace
3850,57,Islam Feruz,15/16,ST,20,Chelsea
3851,56,Hamza Choudhury,15/16,CM,17,Leicester City
3852,56,Greg Luer,15/16,ST,20,Hull City
3853,56,Amos Nasha,15/16,CB,20,West Ham United
3854,56,Nathan Mavila,15/16,LM,19,West Ham United
3855,56,Rees Greenwood,15/16,CF,19,Sunderland
3856,56,Daniel Akindayini,15/16,ST,19,Tottenham Hotspur
3857,56,Maksymilian Stryjek,15/16,GK,19,Sunderland
3858,56,Hervé Pepe-Ngoma,15/16,CB,19,Leicester City
3859,56,Tafari Moore,15/16,RB,18,Arsenal
3860,56,Jordan Williams,15/16,CDM,19,Liverpool
3861,56,Aaron Birch,15/16,CAM,20,West Bromwich Albion
3862,56,Julio Pleguezuelo,15/16,RB,18,Arsenal
3863,56,Harry Winks,15/16,CM,19,Tottenham Hotspur
3864,56,Ryan Huddart,15/16,GK,18,Arsenal
3865,56,Cameron Dummigan,15/16,RB,19,Burnley
3866,56,Olivier Kemen,15/16,CM,19,Newcastle United
3867,56,George Honeyman,15/16,CAM,21,Sunderland
3868,56,Mathias Bossaerts,15/16,CB,19,Manchester City
3869,56,Luke Conlan,15/16,LB,20,Burnley
3870,56,Joe Davis,15/16,CB,21,Leicester City
3871,55,Reiss Greenidge,15/16,CB,19,West Bromwich Albion
3872,55,James Talbot,15/16,GK,18,Sunderland
3873,55,William Miller,15/16,CAM,19,Tottenham Hotspur
3874,55,Alexander McQueen,15/16,RB,20,Tottenham Hotspur
3875,55,Jarrod Bowen,15/16,ST,18,Hull City
3876,55,Carl Lawson,15/16,ST,20,Sunderland
3877,55,Alex Whitmore,15/16,CB,20,Burnley
3878,55,Josh Onomah,15/16,CAM,18,Tottenham Hotspur
3879,55,Ashley Smith-Brown,15/16,RB,19,Manchester City
3880,55,Olivier Ntcham,15/16,CM,19,Manchester City
3881,55,Jerome Sinclair,15/16,ST,18,Liverpool
3882,55,Deyan Iliev,15/16,GK,20,Arsenal
3883,55,Alex Davey,15/16,CB,20,Chelsea
3884,55,Isaac Hayden,15/16,CB,20,Arsenal
3885,54,Cole Kpekawa,15/16,LB,19,Queens Park Rangers
3886,54,Brandon Comley,15/16,CM,19,Queens Park Rangers
3887,54,Reece Burke,15/16,CB,19,West Ham United
3888,54,Bersant Celina,15/16,ST,19,Manchester City
3889,54,Jack Byrne,15/16,CM,19,Manchester City
3890,54,George Glendon,15/16,CM,20,Manchester City
3891,54,Brad Smith,15/16,LB,21,Liverpool
3892,54,Tika Musonda,15/16,CDM,21,Chelsea
3893,53,Max Clark,15/16,LB,19,Hull City
3894,53,Alex Palmer,15/16,GK,19,West Bromwich Albion
3895,53,Callum Richardson,15/16,CB,19,Burnley
3896,53,Sam Topliss,15/16,RB,20,Hull City
3897,52,Nathan Lowe,15/16,CM,19,Burnley
3898,52,Conor Mitchell,15/16,GK,19,Burnley
3899,52,Lubomir Satka,15/16,CB,19,Newcastle United
3900,52,Joe Cracknell,15/16,GK,21,Hull City
3901,51,Luke Daly,15/16,CM,19,Burnley
3902,51,Kevin Ly,15/16,CM,19,Burnley
3903,51,Jamie Frost,15/16,RW,18,Burnley
3904,51,Alex Kiwomya,15/16,RM,19,Chelsea
3905,49,Riccardo Calder,15/16,LM,19,Aston Villa
3906,49,Joe Rothwell,15/16,CM,20,Manchester United
3907,88,Eden Hazard,16/17,LM,25,Chelsea
3908,88,Mesut Özil,16/17,CAM,27,Arsenal
3909,88,Sergio Agüero,16/17,ST,28,Manchester City
3910,87,De Gea,16/17,GK,25,Manchester United
3911,86,Kevin De Bruyne,16/17,RM,25,Manchester City
3912,86,Thibaut Courtois,16/17,GK,24,Chelsea
3913,86,Alexis Sánchez,16/17,LW,27,Arsenal
3914,86,David Silva,16/17,LM,30,Manchester City
3915,86,Cesc Fàbregas,16/17,CM,29,Chelsea
3916,86,Petr Čech,16/17,GK,34,Arsenal
3917,85,Diego Costa,16/17,ST,27,Chelsea
3918,85,Hugo Lloris,16/17,GK,29,Tottenham Hotspur
3919,85,Santi Cazorla,16/17,CAM,31,Arsenal
3920,85,Vincent Kompany,16/17,CB,30,Manchester City
3921,85,Bastian Schweinsteiger,16/17,CM,32,Manchester United
3922,85,Wayne Rooney,16/17,ST,30,Manchester United
3923,85,Yaya Touré,16/17,CM,33,Manchester City
3924,84,Nicolás Otamendi,16/17,CB,28,Manchester City
3925,84,Coutinho,16/17,CAM,24,Liverpool
3926,84,Laurent Koscielny,16/17,CB,31,Arsenal
3927,84,Joe Hart,16/17,GK,29,Manchester City
3928,84,John Terry,16/17,CB,35,Chelsea
3929,83,Nemanja Matić,16/17,CDM,28,Chelsea
3930,83,Christian Eriksen,16/17,CAM,24,Tottenham Hotspur
3931,83,Chris Smalling,16/17,CB,26,Manchester United
3932,83,Pedro,16/17,LM,29,Chelsea
3933,83,Willian,16/17,RM,28,Chelsea
3934,83,Juan Mata,16/17,RM,28,Manchester United
3935,83,Dimitri Payet,16/17,LM,29,West Ham United
3936,83,Daniel Sturridge,16/17,ST,27,Liverpool
3937,83,Per Mertesacker,16/17,CB,31,Arsenal
3938,82,Harry Kane,16/17,ST,23,Tottenham Hotspur
3939,82,Roberto Firmino,16/17,CF,24,Liverpool
3940,82,Romelu Lukaku,16/17,ST,23,Everton
3941,82,Oscar,16/17,CAM,25,Chelsea
3942,82,Aaron Ramsey,16/17,CM,25,Arsenal
3943,82,Azpilicueta,16/17,LB,27,Chelsea
3944,82,Toby Alderweireld,16/17,CB,27,Tottenham Hotspur
3945,82,Olivier Giroud,16/17,ST,29,Arsenal
3946,82,Morgan Schneiderlin,16/17,CDM,26,Manchester United
3947,82,Jan Vertonghen,16/17,CB,29,Tottenham Hotspur
3948,82,Asmir Begović,16/17,GK,29,Chelsea
3949,82,Falcao,16/17,ST,30,Chelsea
3950,82,Samir Nasri,16/17,LM,29,Manchester City
3951,82,Gary Cahill,16/17,CB,30,Chelsea
3952,82,Leighton Baines,16/17,LB,31,Everton
3953,82,Pablo Zabaleta,16/17,RB,31,Manchester City
3954,81,Riyad Mahrez,16/17,RM,25,Leicester City
3955,81,Raheem Sterling,16/17,LM,21,Manchester City
3956,81,Ander Herrera,16/17,CM,27,Manchester United
3957,81,Jack Wilshere,16/17,CM,24,Arsenal
3958,81,Matteo Darmian,16/17,RB,26,Manchester United
3959,81,Mamadou Sakho,16/17,CB,26,Liverpool
3960,81,Séamus Coleman,16/17,RB,27,Everton
3961,81,José Fonte,16/17,CB,32,Southampton
3962,81,Martin Škrtel,16/17,CB,31,Liverpool
3963,81,Theo Walcott,16/17,LM,27,Arsenal
3964,81,Ashley Williams,16/17,CB,32,Swansea City
3965,81,Victor Valdés,16/17,GK,34,Manchester United
3966,81,Phil Jagielka,16/17,CB,34,Everton
3967,80,Deulofeu,16/17,RM,22,Everton
3968,80,Ross Barkley,16/17,CAM,22,Everton
3969,80,Phil Jones,16/17,CB,24,Manchester United
3970,80,Xherdan Shaqiri,16/17,RM,24,Stoke City
3971,80,Nathaniel Clyne,16/17,RB,25,Liverpool
3972,80,Wilfried Bony,16/17,ST,27,Manchester City
3973,80,James McCarthy,16/17,CDM,25,Everton
3974,80,Christian Benteke,16/17,ST,25,Liverpool
3975,80,Georginio Wijnaldum,16/17,LM,25,Newcastle United
3976,80,Adam Lallana,16/17,CAM,28,Liverpool
3977,80,Alexandre Pato,16/17,ST,27,Chelsea
3978,80,Loïc Rémy,16/17,ST,29,Chelsea
3979,80,Branislav Ivanović,16/17,RB,32,Chelsea
3980,80,Nacho Monreal,16/17,LB,30,Arsenal
3981,80,Bojan,16/17,CAM,26,Stoke City
3982,80,Winston Reid,16/17,CB,28,West Ham United
3983,80,Kevin Mirallas,16/17,LM,28,Everton
3984,80,Erik Lamela,16/17,RM,24,Tottenham Hotspur
3985,80,Ryan Shawcross,16/17,CB,28,Stoke City
3986,80,Yohan Cabaye,16/17,CDM,30,Crystal Palace
3987,80,Bacary Sagna,16/17,RB,33,Manchester City
3988,80,Moussa Dembélé,16/17,CM,29,Tottenham Hotspur
3989,80,Jesús Navas,16/17,RM,30,Manchester City
3990,80,James Milner,16/17,CM,30,Liverpool
3991,80,Michel Vorm,16/17,GK,32,Tottenham Hotspur
3992,80,Fernandinho,16/17,CM,31,Manchester City
3993,80,Michael Carrick,16/17,CDM,35,Manchester United
3994,79,N'Golo Kanté,16/17,CM,25,Leicester City
3995,79,Jamie Vardy,16/17,ST,29,Leicester City
3996,79,Kurt Zouma,16/17,CB,21,Chelsea
3997,79,Jack Butland,16/17,GK,23,Stoke City
3998,79,Memphis Depay,16/17,LM,22,Manchester United
3999,79,Dejan Lovren,16/17,CB,27,Liverpool
4000,79,Daley Blind,16/17,CB,26,Manchester United
4001,79,Eliaquim Mangala,16/17,CB,25,Manchester City
4002,79,Francis Coquelin,16/17,CDM,25,Arsenal
4003,79,Salomón Rondón,16/17,ST,27,West Bromwich Albion
4004,79,Seydou Doumbia,16/17,ST,28,Newcastle United
4005,79,Kyle Walker,16/17,RB,26,Tottenham Hotspur
4006,79,Danny Welbeck,16/17,ST,25,Arsenal
4007,79,Kieran Gibbs,16/17,LB,26,Arsenal
4008,79,Gylfi Sigurðsson,16/17,CAM,27,Swansea City
4009,79,Marko Arnautović,16/17,LM,27,Stoke City
4010,79,Angelo Ogbonna,16/17,CB,28,West Ham United
4011,79,Jordan Henderson,16/17,CM,26,Liverpool
4012,79,Moussa Sissoko,16/17,RM,27,Newcastle United
4013,79,Max Gradel,16/17,LW,28,AFC Bournemouth
4014,79,Jeremain Lens,16/17,LW,28,Sunderland
4015,79,André Ayew,16/17,RM,26,Swansea City
4016,79,Lucas Leiva,16/17,CDM,29,Liverpool
4017,79,Ben Foster,16/17,GK,33,West Bromwich Albion
4018,79,Ashley Young,16/17,LM,31,Manchester United
4019,79,Gaël Clichy,16/17,LB,31,Manchester City
4020,79,Tomáš Rosický,16/17,CAM,35,Arsenal
4021,79,Gareth Barry,16/17,CDM,35,Everton
4022,78,Anthony Martial,16/17,LM,20,Manchester United
4023,78,Kevin Wimmer,16/17,CB,23,Tottenham Hotspur
4024,78,Sadio Mané,16/17,CF,24,Southampton
4025,78,Luke Shaw,16/17,LB,21,Manchester United
4026,78,Federico Fernández,16/17,CB,27,Swansea City
4027,78,Marcos Rojo,16/17,LB,26,Manchester United
4028,78,Gabriel,16/17,CB,25,Arsenal
4029,78,Nacer Chadli,16/17,LM,27,Tottenham Hotspur
4030,78,Dušan Tadić,16/17,LM,27,Southampton
4031,78,Alex Oxlade-Chamberlain,16/17,RM,23,Arsenal
4032,78,Wilfried Zaha,16/17,RM,23,Crystal Palace
4033,78,Giannelli Imbula,16/17,CM,24,Stoke City
4034,78,Adrián,16/17,GK,29,West Ham United
4035,78,Wahbi Khazri,16/17,LM,25,Sunderland
4036,78,Manuel Lanzini,16/17,CAM,23,West Ham United
4037,78,Yann M'Vila,16/17,CDM,26,Sunderland
4038,78,Aleksandar Kolarov,16/17,LB,30,Manchester City
4039,78,Fernando,16/17,CDM,29,Manchester City
4040,78,Claudio Yacob,16/17,CDM,29,West Bromwich Albion
4041,78,Nordin Amrabat,16/17,ST,29,Watford
4042,78,Dieumerci Mbokani,16/17,ST,30,Norwich City
4043,78,Marouane Fellaini,16/17,CM,28,Manchester United
4044,78,David Ospina,16/17,GK,28,Arsenal
4045,78,Simon Mignolet,16/17,GK,28,Liverpool
4046,78,Mario Suárez,16/17,CM,29,Watford
4047,78,Cheick Tioté,16/17,CDM,30,Newcastle United
4048,78,Tim Krul,16/17,GK,28,Newcastle United
4049,78,Ryan Bertrand,16/17,LB,27,Southampton
4050,78,Danny Rose,16/17,LB,26,Tottenham Hotspur
4051,78,Jonny Evans,16/17,CB,28,West Bromwich Albion
4052,78,Łukasz Fabiański,16/17,GK,31,Swansea City
4053,78,Graziano Pellè,16/17,ST,31,Southampton
4054,78,Kasper Schmeichel,16/17,GK,29,Leicester City
4055,78,Ibrahim Afellay,16/17,CAM,30,Stoke City
4056,78,Scott Dann,16/17,CB,29,Crystal Palace
4057,78,Alexandre Song,16/17,CDM,29,West Ham United
4058,78,Robert Huth,16/17,CB,32,Leicester City
4059,78,Wes Morgan,16/17,CB,32,Leicester City
4060,78,Martín Demichelis,16/17,CB,35,Manchester City
4061,78,Kolo Touré,16/17,CB,35,Liverpool
4062,78,Emmanuel Adebayor,16/17,ST,32,Crystal Palace
4063,78,Jermain Defoe,16/17,ST,33,Sunderland
4064,77,Dele Alli,16/17,CAM,20,Tottenham Hotspur
4065,77,Chancel Mbemba,16/17,CB,22,Newcastle United
4066,77,Abdul Rahman Baba,16/17,LB,22,Chelsea
4067,77,Oumar Niasse,16/17,ST,26,Everton
4068,77,Alberto Moreno,16/17,LB,24,Liverpool
4069,77,Jores Okore,16/17,CB,24,Aston Villa
4070,77,Héctor Bellerín,16/17,RB,21,Arsenal
4071,77,John Stones,16/17,CB,22,Everton
4072,77,Virgil van Dijk,16/17,CB,25,Southampton
4073,77,Cédric,16/17,RB,25,Southampton
4074,77,Heung Min Son,16/17,LM,24,Tottenham Hotspur
4075,77,Jordy Clasie,16/17,CDM,25,Southampton
4076,77,Juan Manuel Iturbe,16/17,RW,23,AFC Bournemouth
4077,77,Philipp Wollscheid,16/17,CB,27,Stoke City
4078,77,Charlie Austin,16/17,ST,27,Southampton
4079,77,Allan-Roméo Nyom,16/17,RB,28,Watford
4080,77,Tom Cleverley,16/17,CM,27,Everton
4081,77,Jonjo Shelvey,16/17,CM,24,Newcastle United
4082,77,Yannick Bolasie,16/17,LM,27,Crystal Palace
